Schoten;51,2497532;4,4977063;Nieuw-Zeeland;2
Schoten;51,2497532;4,4977063;Australië;2
Schoten;51,2497532;4,4977063;China;2
Genk;50,96613;5,5021;Luxemburg;2
Genk;50,96613;5,5021;Irak;5
Genk;50,96613;5,5021;Turkije;1
Genk;50,96613;5,5021;IJsland;1
Genk;50,96613;5,5021;Mexico;1
Genk;50,96613;5,5021;Nederland;12
Genk;50,96613;5,5021;Canada;1
Genk;50,96613;5,5021;Ethiopië;3
Genk;50,96613;5,5021;Oostenrijk;3
Genk;50,96613;5,5021;Griekenland;1
Genk;50,96613;5,5021;Syrië;1
Genk;50,96613;5,5021;Tanzania;1
Genk;50,96613;5,5021;Tunesië;1
Genk;50,96613;5,5021;Frankrijk;4
Genk;50,96613;5,5021;Mali;2
Bree;51,14099;5,59802;Italië;1
Bree;51,14099;5,59802;Zwitserland;1
Bree;51,14099;5,59802;Frankrijk;1
Bree;51,14099;5,59802;Nederland;6
Bree;51,14099;5,59802;Canada;1
Vilvoorde;50,9272511;4,4257868;Nederland;3
Vilvoorde;50,9272511;4,4257868;Mexico;1
Grimbergen;50,9335899;4,3732552;Thailand;2
Grimbergen;50,9335899;4,3732552;Nederland;13
Grimbergen;50,9335899;4,3732552;Zweden;1
De Panne;51,0962794;2,5905629;Nederland;1
De Panne;51,0962794;2,5905629;Frankrijk;1
Maaseik;51,0983909;5,7837625;Duitsland;1
Maaseik;51,0983909;5,7837625;Nederland;8
Maaseik;51,0983909;5,7837625;Ierland;1
Maaseik;51,0983909;5,7837625;Mexico;1
Tessenderlo;51,0642666;5,0881938;Nederland;1
Tessenderlo;51,0642666;5,0881938;Japan;1
Zele;51,0700765;4,0403498;India;1
Sint-Jans-Molenbeek;50,8522009;4,3303277;Nederland;1
Sint-Jans-Molenbeek;50,8522009;4,3303277;Mali;6
Wielsbeke;50,9099425;3,3724874;Japan;1
Ronse;50,7505367;3,6005095;Nederland;1
Ronse;50,7505367;3,6005095;Japan;1
Herentals;51,1768541;4,8355946;Nederland;1
Herent;50,9092247;4,6768701;India;1
Herent;50,9092247;4,6768701;Nederland;3
Herent;50,9092247;4,6768701;Ierland;1
Herent;50,9092247;4,6768701;Canada;1
Herent;50,9092247;4,6768701;Denemarken;1
Herent;50,9092247;4,6768701;Frankrijk;1
Herent;50,9092247;4,6768701;Mexico;1
Sint-Gillis-Waas;51,2199257;4,1242507;Tsjechië;1
Ninove;50,8336386;4,0188286;Nederland;1
Ninove;50,8336386;4,0188286;Niger;1
Ninove;50,8336386;4,0188286;Frankrijk;3
Ninove;50,8336386;4,0188286;Kroatië;1
Hasselt;50,93069;5,33248;Iran;1
Hasselt;50,93069;5,33248;Frankrijk;1
Hasselt;50,93069;5,33248;Irak;1
Hasselt;50,93069;5,33248;Mongolië;1
Hasselt;50,93069;5,33248;Spanje;2
Hasselt;50,93069;5,33248;Slovenië;1
Hasselt;50,93069;5,33248;Mexico;1
Hasselt;50,93069;5,33248;Kazachstan;1
Hasselt;50,93069;5,33248;Canada;1
Hasselt;50,93069;5,33248;Bulgarije;9
Hasselt;50,93069;5,33248;Indonesië;6
Hasselt;50,93069;5,33248;Roemenië;5
Hasselt;50,93069;5,33248;Syrië;1
Hasselt;50,93069;5,33248;Nederland;12
Hasselt;50,93069;5,33248;Brazilië;10
Hasselt;50,93069;5,33248;Duitsland;2
Hasselt;50,93069;5,33248;Italië;1
Hasselt;50,93069;5,33248;Oezbekistan;1
Hasselt;50,93069;5,33248;Libanon;1
Hasselt;50,93069;5,33248;Litouwen;9
Hasselt;50,93069;5,33248;Egypte;1
Hasselt;50,93069;5,33248;Oekraïne;1
Hasselt;50,93069;5,33248;China;1
Hasselt;50,93069;5,33248;Polen;1
Hasselt;50,93069;5,33248;Taiwan;5
Hasselt;50,93069;5,33248;Ierland;6
Hasselt;50,93069;5,33248;Japan;1
Olen;51,1440245;4,8599119;Nederland;6
Lede;50,9658595;3,9773738;Nederland;1
Moerbeke;51,1734692;3,9342837;India;1
Aalst;50,9378101;4,0409517;Luxemburg;1
Aalst;50,9378101;4,0409517;Oekraïne;2
Aalst;50,9378101;4,0409517;Groenland;1
Aalst;50,9378101;4,0409517;Griekenland;3
Aalst;50,9378101;4,0409517;Polen;1
Aalst;50,9378101;4,0409517;Nederland;6
Aalst;50,9378101;4,0409517;Vietnam;1
Aalst;50,9378101;4,0409517;Mexico;1
Riemst;50,8089945;5,6012328;Nederland;3
Riemst;50,8089945;5,6012328;Frankrijk;1
Tienen;50,81057;4,93622;Nederland;5
