,Gemeente,Latitude,Longitude,Provincie,Continent,Land,Discipline,Frequentie
1943,Zoersel,51.2682227,4.7125694,Antwerp,Europa,Roemenië,podium,0
1944,Zoersel,51.2682227,4.7125694,Antwerp,Europa,Frankrijk,Concert,0
1945,Zoersel,51.2682227,4.7125694,Antwerp,Europa,Frankrijk,Tentoonstelling,3
1946,Zoersel,51.2682227,4.7125694,Antwerp,Europa,Frankrijk,podium,0
1947,Zoersel,51.2682227,4.7125694,Antwerp,Europa,Verenigd Koninkrijk,Concert,0
1948,Zoersel,51.2682227,4.7125694,Antwerp,Europa,Verenigd Koninkrijk,Tentoonstelling,0
1949,Zoersel,51.2682227,4.7125694,Antwerp,Europa,Verenigd Koninkrijk,podium,1
1950,Zoersel,51.2682227,4.7125694,Antwerp,Europa,Spanje,Concert,0
1951,Zoersel,51.2682227,4.7125694,Antwerp,Europa,Spanje,Tentoonstelling,2
1952,Zoersel,51.2682227,4.7125694,Antwerp,Europa,Spanje,podium,0
1953,Tienen,50.81057,4.93622,Flemish Brabant,Noord-Amerika,Verenigde Staten,Concert,0
1954,Tienen,50.81057,4.93622,Flemish Brabant,Noord-Amerika,Verenigde Staten,Tentoonstelling,0
1955,Tienen,50.81057,4.93622,Flemish Brabant,Noord-Amerika,Verenigde Staten,podium,6
1956,Tienen,50.81057,4.93622,Flemish Brabant,Azië,China,Concert,0
1957,Tienen,50.81057,4.93622,Flemish Brabant,Azië,China,Tentoonstelling,0
1958,Tienen,50.81057,4.93622,Flemish Brabant,Azië,China,podium,1
1959,Tienen,50.81057,4.93622,Flemish Brabant,Azië,Iran,Concert,1
1960,Tienen,50.81057,4.93622,Flemish Brabant,Azië,Iran,Tentoonstelling,0
1961,Tienen,50.81057,4.93622,Flemish Brabant,Azië,Iran,podium,0
1962,Tienen,50.81057,4.93622,Flemish Brabant,Centraal-Amerika,Mexico,Concert,0
1963,Tienen,50.81057,4.93622,Flemish Brabant,Centraal-Amerika,Mexico,Tentoonstelling,1
1964,Tienen,50.81057,4.93622,Flemish Brabant,Centraal-Amerika,Mexico,podium,0
1965,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Nederland,Concert,4
1966,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Nederland,Tentoonstelling,0
1967,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Nederland,podium,0
1968,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Italië,Concert,0
1969,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Italië,Tentoonstelling,0
1970,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Italië,podium,1
1971,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Duitsland,Concert,1
1972,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Duitsland,Tentoonstelling,0
1973,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Duitsland,podium,0
1974,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Letland,Concert,0
1975,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Letland,Tentoonstelling,0
1976,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Letland,podium,1
1977,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Rusland,Concert,1
1978,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Rusland,Tentoonstelling,0
1979,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Rusland,podium,0
1980,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Oostenrijk,Concert,0
1981,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Oostenrijk,Tentoonstelling,0
1982,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Oostenrijk,podium,2
1983,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Finland,Concert,0
1984,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Finland,Tentoonstelling,2
1985,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Finland,podium,0
1986,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Frankrijk,Concert,0
1987,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Frankrijk,Tentoonstelling,0
1988,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Frankrijk,podium,2
1989,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Verenigd Koninkrijk,Concert,4
1990,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Verenigd Koninkrijk,Tentoonstelling,0
1991,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Verenigd Koninkrijk,podium,0
1992,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Ierland,Concert,4
1993,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Ierland,Tentoonstelling,0
1994,Tienen,50.81057,4.93622,Flemish Brabant,Europa,Ierland,podium,0
1995,Tienen,50.81057,4.93622,Flemish Brabant,Afrika,Egypte,Concert,0
1996,Tienen,50.81057,4.93622,Flemish Brabant,Afrika,Egypte,Tentoonstelling,1
1997,Tienen,50.81057,4.93622,Flemish Brabant,Afrika,Egypte,podium,0
1998,Kruibeke,51.1706379,4.3123063,East Flanders,Europa,Nederland,Concert,0
1999,Kruibeke,51.1706379,4.3123063,East Flanders,Europa,Nederland,Tentoonstelling,2
2000,Kruibeke,51.1706379,4.3123063,East Flanders,Europa,Nederland,podium,0
2001,Kruibeke,51.1706379,4.3123063,East Flanders,Europa,Zwitserland,Concert,0
2002,Kruibeke,51.1706379,4.3123063,East Flanders,Europa,Zwitserland,Tentoonstelling,1
2003,Kruibeke,51.1706379,4.3123063,East Flanders,Europa,Zwitserland,podium,0
2004,Kruibeke,51.1706379,4.3123063,East Flanders,Europa,Frankrijk,Concert,0
2005,Kruibeke,51.1706379,4.3123063,East Flanders,Europa,Frankrijk,Tentoonstelling,2
2006,Kruibeke,51.1706379,4.3123063,East Flanders,Europa,Frankrijk,podium,0
2007,Kruibeke,51.1706379,4.3123063,East Flanders,Europa,Griekenland,Concert,0
2008,Kruibeke,51.1706379,4.3123063,East Flanders,Europa,Griekenland,Tentoonstelling,0
2009,Kruibeke,51.1706379,4.3123063,East Flanders,Europa,Griekenland,podium,1
2010,Schelle,51.1269186,4.3388412,Antwerp,Centraal-Amerika,Mexico,Concert,0
2011,Schelle,51.1269186,4.3388412,Antwerp,Centraal-Amerika,Mexico,Tentoonstelling,0
2012,Schelle,51.1269186,4.3388412,Antwerp,Centraal-Amerika,Mexico,podium,1
2013,Lierde,50.8125526,3.8232847,East Flanders,Afrika,Rwanda,Concert,0
2014,Lierde,50.8125526,3.8232847,East Flanders,Afrika,Rwanda,Tentoonstelling,0
2015,Lierde,50.8125526,3.8232847,East Flanders,Afrika,Rwanda,podium,1
2016,Lierde,50.8125526,3.8232847,East Flanders,Afrika,Congo-Kinshasa,Concert,0
2017,Lierde,50.8125526,3.8232847,East Flanders,Afrika,Congo-Kinshasa,Tentoonstelling,1
2018,Lierde,50.8125526,3.8232847,East Flanders,Afrika,Congo-Kinshasa,podium,0
2019,Lierde,50.8125526,3.8232847,East Flanders,Europa,Nederland,Concert,0
2020,Lierde,50.8125526,3.8232847,East Flanders,Europa,Nederland,Tentoonstelling,0
2021,Lierde,50.8125526,3.8232847,East Flanders,Europa,Nederland,podium,1
2022,Lierde,50.8125526,3.8232847,East Flanders,Europa,Frankrijk,Concert,0
2023,Lierde,50.8125526,3.8232847,East Flanders,Europa,Frankrijk,Tentoonstelling,1
2024,Lierde,50.8125526,3.8232847,East Flanders,Europa,Frankrijk,podium,0
2025,Oudenburg,51.1836719,3.0068753,West Flanders,Europa,Duitsland,Concert,0
2026,Oudenburg,51.1836719,3.0068753,West Flanders,Europa,Duitsland,Tentoonstelling,1
2027,Oudenburg,51.1836719,3.0068753,West Flanders,Europa,Duitsland,podium,0
2028,Evere,50.8739353,4.4009421,Brussels,Europa,Nederland,Concert,0
2029,Evere,50.8739353,4.4009421,Brussels,Europa,Nederland,Tentoonstelling,0
2030,Evere,50.8739353,4.4009421,Brussels,Europa,Nederland,podium,1
2031,Nevele,51.0343323,3.5474483,East Flanders,Europa,Nederland,Concert,0
2032,Nevele,51.0343323,3.5474483,East Flanders,Europa,Nederland,Tentoonstelling,2
2033,Nevele,51.0343323,3.5474483,East Flanders,Europa,Nederland,podium,0
2034,Nevele,51.0343323,3.5474483,East Flanders,Europa,Duitsland,Concert,0
2035,Nevele,51.0343323,3.5474483,East Flanders,Europa,Duitsland,Tentoonstelling,1
2036,Nevele,51.0343323,3.5474483,East Flanders,Europa,Duitsland,podium,0
2037,Nevele,51.0343323,3.5474483,East Flanders,Europa,Frankrijk,Concert,0
2038,Nevele,51.0343323,3.5474483,East Flanders,Europa,Frankrijk,Tentoonstelling,1
2039,Nevele,51.0343323,3.5474483,East Flanders,Europa,Frankrijk,podium,0
2040,Nevele,51.0343323,3.5474483,East Flanders,Europa,Verenigd Koninkrijk,Concert,0
2041,Nevele,51.0343323,3.5474483,East Flanders,Europa,Verenigd Koninkrijk,Tentoonstelling,0
2042,Nevele,51.0343323,3.5474483,East Flanders,Europa,Verenigd Koninkrijk,podium,10
2043,Destelbergen,51.0609335,3.7977646,East Flanders,Noord-Amerika,Canada,Concert,0
2044,Destelbergen,51.0609335,3.7977646,East Flanders,Noord-Amerika,Canada,Tentoonstelling,0
2045,Destelbergen,51.0609335,3.7977646,East Flanders,Noord-Amerika,Canada,podium,1
2046,Destelbergen,51.0609335,3.7977646,East Flanders,Azië,Sri Lanka,Concert,0
2047,Destelbergen,51.0609335,3.7977646,East Flanders,Azië,Sri Lanka,Tentoonstelling,1
2048,Destelbergen,51.0609335,3.7977646,East Flanders,Azië,Sri Lanka,podium,0
2049,Destelbergen,51.0609335,3.7977646,East Flanders,Europa,Nederland,Concert,0
2050,Destelbergen,51.0609335,3.7977646,East Flanders,Europa,Nederland,Tentoonstelling,0
2051,Destelbergen,51.0609335,3.7977646,East Flanders,Europa,Nederland,podium,2
2052,Destelbergen,51.0609335,3.7977646,East Flanders,Europa,Zwitserland,Concert,0
2053,Destelbergen,51.0609335,3.7977646,East Flanders,Europa,Zwitserland,Tentoonstelling,0
2054,Destelbergen,51.0609335,3.7977646,East Flanders,Europa,Zwitserland,podium,1
2055,Destelbergen,51.0609335,3.7977646,East Flanders,Europa,Frankrijk,Concert,0
2056,Destelbergen,51.0609335,3.7977646,East Flanders,Europa,Frankrijk,Tentoonstelling,1
2057,Destelbergen,51.0609335,3.7977646,East Flanders,Europa,Frankrijk,podium,0
2058,Destelbergen,51.0609335,3.7977646,East Flanders,Europa,Roemenië,Concert,0
2059,Destelbergen,51.0609335,3.7977646,East Flanders,Europa,Roemenië,Tentoonstelling,3
2060,Destelbergen,51.0609335,3.7977646,East Flanders,Europa,Roemenië,podium,0
2061,Sint-Genesius-Rode,50.74594,4.35753,Flemish Brabant,Oceanië,Australië,Concert,1
2062,Sint-Genesius-Rode,50.74594,4.35753,Flemish Brabant,Oceanië,Australië,Tentoonstelling,0
2063,Sint-Genesius-Rode,50.74594,4.35753,Flemish Brabant,Oceanië,Australië,podium,0
2064,Sint-Genesius-Rode,50.74594,4.35753,Flemish Brabant,Europa,Nederland,Concert,1
2065,Sint-Genesius-Rode,50.74594,4.35753,Flemish Brabant,Europa,Nederland,Tentoonstelling,0
2066,Sint-Genesius-Rode,50.74594,4.35753,Flemish Brabant,Europa,Nederland,podium,0
2067,Sint-Genesius-Rode,50.74594,4.35753,Flemish Brabant,Europa,Duitsland,Concert,2
2068,Sint-Genesius-Rode,50.74594,4.35753,Flemish Brabant,Europa,Duitsland,Tentoonstelling,0
2069,Sint-Genesius-Rode,50.74594,4.35753,Flemish Brabant,Europa,Duitsland,podium,0
2070,Sint-Genesius-Rode,50.74594,4.35753,Flemish Brabant,Europa,Portugal,Concert,0
2071,Sint-Genesius-Rode,50.74594,4.35753,Flemish Brabant,Europa,Portugal,Tentoonstelling,0
2072,Sint-Genesius-Rode,50.74594,4.35753,Flemish Brabant,Europa,Portugal,podium,1
